_package_filename,evidence_id,source_id,evidence_type,country_or_region,setting_or_context,stage_or_process_step,topic_category,condition_or_issue,finding,what_happened,what_was_missed_or_identified,pain_point_or_failure_mode,research_topic,person_or_group_involved,what_was_identified,what_was_missed,cause_or_contributing_factor,outcome_or_consequence,evidence_quality,source_url_or_identifier,product_or_system_implication,notes,date_packaged,_package_tag,_internal_path
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E002,S002,case_or_example,UK,primary care,one-symptom focus,one-symptom focus,"chronic pain, asthma symptoms, reflux",Visit closure can leave unresolved active concerns.,Only reflux was addressed according to patient.,,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Pain medication and asthma concerns not addressed.,Pain medication and asthma concerns not addressed.,Visit closure can leave unresolved active concerns.,Patient felt unheard.,medium,https://www.careopinion.org.uk/1258944,Require disposition for each patient-listed issue.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E003,S003,case_or_example,"Scotland, UK",emergency department,normal-test trap,normal-test trap,severe pain and breathlessness,Normal tests do not equal diagnosis.,Bloods/chest X-ray considered reassuring; discharged.,,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Cause of severe symptoms not identified/explained.,Cause of severe symptoms not identified/explained.,Normal tests do not equal diagnosis.,Ongoing severe pain and no explanation.,medium,https://www.careopinion.org.uk/1117906,Discharge must document unresolved symptoms and return triggers.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E004,S004,case_or_example,"England, UK","A&E, GP, ambulance/111",prior cancer history missed,prior cancer history missed,spinal cancer after bowel cancer,Prior cancer history needs active surfacing.,Multiple services reportedly dismissed pain as age-related.,,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Spinal cancer reportedly identified late.,Spinal cancer reportedly identified late.,Prior cancer history needs active surfacing.,Patient died.,medium,https://www.careopinion.org.uk/1349233,Prior cancer + new focal pain should trigger recurrence/metastasis consideration.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E005,S005,case_or_example,"Scotland, UK",CAMHS,family history ignored,family history ignored,mood disorder / bipolar disorder,Family history/caregiver input can be diagnostic signal.,Initial psychiatrist reportedly dismissed family input/genetic history.,,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Bipolar disorder not identified until after deterioration.,Bipolar disorder not identified until after deterioration.,Family history/caregiver input can be diagnostic signal.,Inpatient admission and later treatment.,medium,https://www.careopinion.org.uk/176152,Structure family history and caregiver concern in mental-health assessments.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E006,S006,case_or_example,"Scotland, UK",primary care to mental health referral,referral pathway failure,referral pathway failure,suspected adult ADHD,Referral rejection can be confused with diagnostic exclusion.,Psychiatry declined assessment; later no adult pathway stated.,,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Patient felt ADHD effectively ruled out without assessment.,Patient felt ADHD effectively ruled out without assessment.,Referral rejection can be confused with diagnostic exclusion.,Unclear pathway; patient distress.,medium,https://www.careopinion.org.uk/1167674,Make referral outcomes transparent: no pathway vs ruled out vs more info needed.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E007,S008,case_or_example,"England, UK",out-of-hours GP / ambulance / ED,normal-test trap,normal-test trap,pulmonary embolism signs,Discordant tests should not close diagnosis.,ED diagnosed pneumonia and discharged after clear chest X-ray.,,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Pulmonary embolism likely missed; PE blood test not done.,Pulmonary embolism likely missed; PE blood test not done.,Discordant tests should not close diagnosis.,Patient died; PHSO found likely survival with right treatment.,high,https://www.ombudsman.org.uk/publications/broken-trust-making-patient-safety-more-just-promise-report/broken-trust-our-casework-evidence-clinical-failings,Flag pneumonia diagnosis + clear X-ray + PE signs mismatch.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E008,S011,case_or_example,"England, UK","GP, out-of-hours GP, ED, oncology",repeat visits ignored,repeat visits ignored,metastatic male breast cancer to spine,No one connected repeated unresolved symptom pattern.,Multiple clinicians saw him over eight months.,,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Metastatic cancer not identified until spinal lump found.,Metastatic cancer not identified until spinal lump found.,No one connected repeated unresolved symptom pattern.,Metastatic cancer diagnosis delayed.,high,https://www.hssib.org.uk/patient-safety-investigations/continuity-of-care-delayed-diagnosis-in-gp-practices/investigation-report/,Create unresolved symptom timeline across clinicians.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E009,S012,case_or_example,New Zealand,primary care,test not integrated,test not integrated,diabetes in child,Test completion does not ensure cognitive integration.,Urinalysis did not lead to timely diagnosis.,,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Diabetes not promptly identified.,Diabetes not promptly identified.,Test completion does not ensure cognitive integration.,Delayed diagnosis and risk.,high,https://www.hdc.org.nz/decisions/search-decisions/2023/20hdc02300/,Abnormal point-of-care results should interrupt clinician workflow.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E010,S013,case_or_example,New Zealand,secondary public hospital / shared clinical information system,abnormal result not followed up,abnormal result not followed up,prostate cancer,Result ownership failure.,Staff did not understand shared clinical information system; result not actioned.,,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Cancer diagnosis delayed.,Cancer diagnosis delayed.,Result ownership failure.,Delayed diagnosis.,high,https://www.hdc.org.nz/decisions/search-decisions/2025/22hdc02105/,"Assign owner, backup, due date, patient notification.",Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E011,S014,case_or_example,New Zealand,primary care,abnormal result not followed up,abnormal result not followed up,possible monoclonal gammopathy / myeloma signal,Marked/filed is not equivalent to closed.,GP marked result but did not inform patient or arrange follow-up.,,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Abnormal result not acted on.,Abnormal result not acted on.,Marked/filed is not equivalent to closed.,Potential delayed investigation.,high,https://www.hdc.org.nz/decisions/search-decisions/2012/10hdc01419/,Require action and patient notification before closure.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E012,S018,case_or_example,UK,GP to specialist gynecology,gendered dismissal,gendered dismissal,endometriosis,Patient self-documentation burden.,First specialist belittled concern and pushed hormones; later consultant agreed to diagnosis-first.,,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Endometriosis found by laparoscopy.,Endometriosis found by laparoscopy.,Patient self-documentation burden.,Diagnosis at age 25 in story context.,medium,https://www.endometriosis-uk.org/tayas-story,Bring longitudinal symptom tracker into referral review.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E013,S019,case_or_example,UK,"primary care, fertility clinic, gynecology",normalization,normalization,severe endometriosis and adenomyosis,Function loss treated as normal.,GP reportedly normalized symptoms and delayed referral.,,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Severe endometriosis/adenomyosis diagnosed later.,Severe endometriosis/adenomyosis diagnosed later.,Function loss treated as normal.,Diagnosis at age 24 in story.,medium,https://www.endometriosis-uk.org/orlas-story,Use school/work absence and function loss as severity triggers.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E014,S022,case_or_example,"England, UK","primary care, screening, colonoscopy",red flag missed,red flag missed,bowel cancer,Red flag minimized.,Multiple GP contacts attributed symptoms to IBS/piles; patient said not examined.,,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Stage 3 bowel cancer diagnosed later.,Stage 3 bowel cancer diagnosed later.,Red flag minimized.,Stage 3 diagnosis.,medium,https://www.bowelcanceruk.org.uk/how-we-can-help/real-life-stories/personal-experiences/debbie-cameron%2C-merseyside/,Rectal bleeding should trigger exam/test/referral or documented reason.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E015,S023,case_or_example,"England, UK","A&E, gynecology, screening, colonoscopy",wrong specialty / age bias,wrong specialty / age bias,rectal cancer,Age bias and wrong specialty.,A&E reportedly dismissed cancer due to age and referred to gynecology.,,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Rectal cancer identified after screening/colonoscopy.,Rectal cancer identified after screening/colonoscopy.,Age bias and wrong specialty.,Stage 2 then stage 3 after lymph node testing.,medium,https://www.bowelcanceruk.org.uk/how-we-can-help/real-life-stories/younger-people-with-bowel-cancer/sarah-mccollum-surrey/,Route rectal bleeding/urgency to bowel pathway regardless of age.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E016,S025,case_or_example,"England, UK","GP, A&E, imaging, oncology",pain minimization,pain minimization,stage 4 angiosarcoma,Patient felt forced to exaggerate to access imaging.,Given analgesics/stretches; questioned for A&E attendance.,,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Rare metastatic cancer found after scans.,Rare metastatic cancer found after scans.,Patient felt forced to exaggerate to access imaging.,Stage 4 diagnosis.,low-medium,https://people.com/22-year-old-diagnosed-with-terminal-cancer-after-docs-dismiss-symptoms-11855746,Escalate severe functional impairment and repeat presentations.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E017,S026,case_or_example,Nigeria,"clinics/hospitals, labs, gynecology",diagnostic drift,diagnostic drift,stage 4 cervical cancer,Unresolved symptoms and costs.,"Repeated infection explanations, antibiotics and inconclusive tests.",,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Cervical cancer identified by biopsy.,Cervical cancer identified by biopsy.,Unresolved symptoms and costs.,Stage 4 diagnosis.,low-medium,https://businessday.ng/health/article/wrong-diagnosis-killing-many-patients-in-nigerian-hospitals/,Escalate unresolved multi-system symptoms after inconclusive tests.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
research_evidence_package_patient_complaints_identification_failures_2026-05-30.tar.gz,E018,S037,case_or_example,UK,primary care / NHS-linked review,positive example,positive example,unspecified symptoms/test results,Listening + explanation + exam create trust and safety.,"Doctor listened, explained, examined, and considered mental health differential.",,,"Research C - Patient complaints, raw quotes, reviews, and experience data about health-system identification failures",patient/family/clinical service,Patient felt properly assessed.,Patient felt properly assessed.,Listening + explanation + exam create trust and safety.,Positive experience.,medium,https://www.careopinion.org.uk/1333013,Use as model workflow for assessment templates.,Derived from cases_or_examples.csv.,2026-05-30,patient_complaints_identification_failures,research_evidence_package/02_extracted_evidence/evidence_items.csv
