package_key,package_filename,package_topic,table_type,internal_id,source_id,source_title,source_url_or_identifier,country_or_region,setting_or_context,patient_stage_or_process_step,condition_or_issue,topic_category_or_theme,finding_or_quote_or_case,what_happened,what_was_missed_or_identified,delay_or_timeline,product_or_system_implication,evidence_quality,source_file_path,evidence_ref
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,metric,M003,S005,Information Overload and Missed Test Results in Electronic Health Record-Based Settings,https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/1657753,United States,VA primary care,,Practitioners saying EHR notification system made it possible to miss test results,,Practitioners saying EHR notification system made it possible to miss test results,Shows clinician-perceived result-follow-up safety risk.,,survey period unknown,,high,02_extracted_evidence/statistics_or_metrics.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/statistics_or_metrics.csv::M003
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,metric,M004,S005,Information Overload and Missed Test Results in Electronic Health Record-Based Settings,https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/1657753,United States,VA primary care,,Practitioners reporting personally missed abnormal lab/imaging results delaying care,,Practitioners reporting personally missed abnormal lab/imaging results delaying care,Shows alert overload can translate into delayed care.,,past year,,high,02_extracted_evidence/statistics_or_metrics.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/statistics_or_metrics.csv::M004
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,metric,M005,S007,Time Pressure During Primary Care Office Visits,https://link.springer.com/article/10.1007/s11606-019-05343-6,United States,primary care,,Clinicians needing more time for new patients,,Clinicians needing more time for new patients,Quantifies time pressure in first assessments.,,study period unknown,,high,02_extracted_evidence/statistics_or_metrics.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/statistics_or_metrics.csv::M005
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,metric,M006,S007,Time Pressure During Primary Care Office Visits,https://link.springer.com/article/10.1007/s11606-019-05343-6,United States,primary care,,Clinicians needing more time for follow-up visits,,Clinicians needing more time for follow-up visits,Shows time pressure also affects follow-up.,,study period unknown,,high,02_extracted_evidence/statistics_or_metrics.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/statistics_or_metrics.csv::M006
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,metric,M007,S012,Diagnostic Errors in the Emergency Department: A Systematic Review,https://www.ncbi.nlm.nih.gov/sites/books/NBK588118/,Mostly United States,emergency department,,Serious ED misdiagnosis harms accounted for by top 15 conditions,,Serious ED misdiagnosis harms accounted for by top 15 conditions,Shows harms concentrate in a manageable set of high-risk conditions.,,review period unknown,,high,02_extracted_evidence/statistics_or_metrics.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/statistics_or_metrics.csv::M007
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,metric,M008,S016,Closing the loop on diagnostic referrals,https://bmjopenquality.bmj.com/content/10/4/e001603,United States,primary-specialty referrals,,Referral-loop failure-rate range cited,,Referral-loop failure-rate range cited,Shows referral completion/follow-up is a major diagnostic black zone.,,not specified in completed research,,medium-high,02_extracted_evidence/statistics_or_metrics.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/statistics_or_metrics.csv::M008
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,metric,M009,S023,Lancet Commission on diagnostics / diagnostic access gap,https://pmc.ncbi.nlm.nih.gov/articles/PMC8654090/,Global / LMIC,diagnostic access,,World population with little or no diagnostic access,,World population with little or no diagnostic access,Shows low-resource diagnostic scarcity.,,2021 source,,high,02_extracted_evidence/statistics_or_metrics.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/statistics_or_metrics.csv::M009
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,metric,M010,S023,Lancet Commission on diagnostics / diagnostic access gap,https://pmc.ncbi.nlm.nih.gov/articles/PMC8654090/,Global / LMIC,primary care,,Low/lower-middle-income population with access to basic diagnostics at primary-care level,,Low/lower-middle-income population with access to basic diagnostics at primary-care level,Shows basic diagnostics are often unavailable where first contact occurs.,,2021 source,,high,02_extracted_evidence/statistics_or_metrics.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/statistics_or_metrics.csv::M010
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,fact,F001,S001,AHRQ Diagnostic Safety and Quality,https://www.ahrq.gov/diagnostic-safety/index.html,United States,all settings,diagnostic burden,,diagnostic burden,"AHRQ estimates 795,000 Americans die or are permanently disabled each year from disease misdiagnoses.",Burden estimate used as background anchor for diagnostic-safety importance.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F001
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,fact,F002,S002,Improving Diagnosis in Health Care,https://www.nationalacademies.org/read/21794/chapter/1,United States,all settings,diagnostic process,,diagnostic process,"Diagnosis is framed as a collaborative, patient-centered process rather than a single physician act.",National Academies framing for team-based diagnostic work.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F002
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,fact,F003,S003,Core Elements of Hospital Diagnostic Excellence,https://www.cdc.gov/patient-safety/hcp/hospital-dx-excellence/index.html,United States,hospital / acute care,diagnostic excellence,,diagnostic excellence,"CDC diagnostic-excellence framework includes ordering, interpreting, communicating, and acting on diagnostic tests.",Hospital diagnostic-excellence program design.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F003
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,fact,F004,S005,Information Overload and Missed Test Results in Electronic Health Record-Based Settings,https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/1657753,United States,VA primary care,alert fatigue,,alert fatigue,VA primary care practitioners in the survey reported a median of 63 EHR alerts per day.,Metric reported in completed research as an alert-load anchor.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F004
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,fact,F005,S005,Information Overload and Missed Test Results in Electronic Health Record-Based Settings,https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/1657753,United States,VA primary care,alert fatigue,,alert fatigue,55.6% of VA PCPs in the survey said the EHR notification system made it possible to miss test results.,Metric reported in completed research as a clinician-perceived safety risk.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F005
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,fact,F006,S005,Information Overload and Missed Test Results in Electronic Health Record-Based Settings,https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/1657753,United States,VA primary care,missed abnormal results,,missed abnormal results,29.8% of surveyed VA PCPs reported personally missing abnormal lab/imaging results that delayed care.,Metric reported in completed research.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F006
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,fact,F007,S007,Time Pressure During Primary Care Office Visits,https://link.springer.com/article/10.1007/s11606-019-05343-6,United States,primary care,time pressure,,time pressure,67% of clinicians in the time-pressure study needed more time for new patients and 53% for follow-ups.,Metric reported in completed research.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F007
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,fact,F008,S009,Continuity of care: delayed diagnosis in GP practices,https://www.hssib.org.uk/patient-safety-investigations/continuity-of-care-delayed-diagnosis-in-gp-practices/,England,general practice / ED / oncology,continuity failure,,continuity failure,The HSSIB Brian case involved an eight-month delay before diagnosis of spinal metastatic cancer.,Case timeline from official safety investigation.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F008
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,fact,F009,S012,Diagnostic Errors in the Emergency Department: A Systematic Review,https://www.ncbi.nlm.nih.gov/sites/books/NBK588118/,Mostly United States,emergency department,ED diagnostic error,,ED diagnostic error,The AHRQ ED review found the top 15 conditions accounted for 68% of serious misdiagnosis-related harms.,Metric reported in completed research.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F009
